,event,key,color,team1,team2,team3,score,scorePredStd,scorePredRobust,scorePredHybrid,scorePredRobustHybrid,scorePredSplitFoul,scorePredRobustSplitFoul,scorePredHybridSplitFoul,scorePredRobHybSplitFoul,margin,marginPredStd,marginPredRobust,marginPredHybrid,marginPredRobustHybrid,marginPredSplitFoul,marginPredRobustSplitFoul,marginPredHybridSplitFoul,marginPredRobHybSplitFoul,auto,autoCell,teleop,endgame,foulsDrawn,opp1,opp2,opp3,oppScore,foulsMade,compLevel,matchNumber,alliance,allianceOpp,alliancePair,weight,weightPair
66,2020qcsh,2020qcsh_qf2m2,red,4952,296,2095,78,107.11274243885292,106.68311309336794,101.65525772562445,103.07595096622258,98.96441331743068,99.14346208520861,93.50692860420222,95.53629995806321,-29,7.05212889992508,11.760288935667958,-3.467034570276411,2.1258124447559794,5.312151105442837,7.946095295345259,-5.207012364758668,-1.6883811955667483,37,22,26,15,15,4942,3986,3544,107,-15,qf,2,4,5,45,0.5,0.5
67,2020qcsh,2020qcsh_qf3m2,red,3996,5528,4955,141,149.5873932526923,136.54169987827248,145.66839067491412,133.50801657531366,140.11989122034598,137.9219915848693,136.2008886425678,134.8883082819105,4,34.25965794316828,31.8041949098384,35.341249959367985,32.173636698245815,46.23837282699178,45.478271078760514,47.31996484319144,45.847712867168,23,8,88,65,30,2234,3117,3550,137,0,qf,2,2,7,27,0.14285714285714285,0.5
68,2020qcsh,2020qcsh_qf4m2,red,5618,3988,5570,88,126.00709730265686,126.98180187207248,129.0608916808592,132.34669368734143,115.81133871354402,113.08969475458348,118.86513309174643,118.45458656985238,-46,40.901081935057846,32.55138106560575,44.81351710031353,40.85342545870398,18.042171577370226,12.805794753340578,21.954606742625998,21.107839146438835,43,28,42,30,3,4947,7605,2016,134,-15,qf,2,3,6,36,0.5,0.5
69,2020qcsh,2020qcsh_sf1m1,red,3360,3990,2626,201,126.53818432765404,123.16078135194931,140.26376087250242,137.6063910567866,113.76797130868552,113.84777040402614,127.49354785353388,128.29338010886332,88,26.477570788726197,28.237957194249333,35.141468576601554,36.65625253532001,16.22257785748731,17.242502927801425,24.886475645362637,25.660798268872,73,58,110,70,18,4942,3986,3544,113,0,sf,1,1,5,15,0.14285714285714285,0.3333333333333333
70,2020qcsh,2020qcsh_sf2m1,red,3996,5528,4955,143,149.5873932526923,136.54169987827248,145.66839067491412,133.50801657531366,136.62982020725022,134.00568669115566,132.71081762947202,130.97200338819687,18,64.48137788509328,42.111279071805754,61.42101609436844,42.014748346676214,63.145217624748355,57.377246271869566,60.084855834023514,57.280715546740126,37,22,91,75,15,4947,7605,2016,125,-15,sf,1,2,6,26,0.14285714285714285,0.3333333333333333
71,2020qcsh,2020qcsh_sf1m2,red,3360,3990,2626,106,126.53818432765404,123.16078135194931,140.26376087250242,137.6063910567866,113.76797130868552,113.84777040402614,127.49354785353388,128.29338010886332,-53,26.477570788726197,28.237957194249333,35.141468576601554,36.65625253532001,16.22257785748731,17.242502927801425,24.886475645362637,25.660798268872,36,26,70,30,0,4942,3986,3544,159,-27,sf,2,1,5,15,0.14285714285714285,0.3333333333333333
72,2020qcsh,2020qcsh_sf2m2,red,3996,5528,4955,101,149.5873932526923,136.54169987827248,145.66839067491412,133.50801657531366,136.62982020725022,134.00568669115566,132.71081762947202,130.97200338819687,-87,64.48137788509328,42.111279071805754,61.42101609436844,42.014748346676214,63.145217624748355,57.377246271869566,60.084855834023514,57.280715546740126,25,10,76,50,0,4947,7605,2016,188,-15,sf,2,2,6,26,0.14285714285714285,0.3333333333333333
73,2020qcsh,2020qcsh_sf1m3,red,3360,3990,2626,188,126.53818432765404,123.16078135194931,140.26376087250242,137.6063910567866,113.76797130868552,113.84777040402614,127.49354785353388,128.29338010886332,114,26.477570788726197,28.237957194249333,35.141468576601554,36.65625253532001,16.22257785748731,17.242502927801425,24.886475645362637,25.660798268872,61,46,109,75,18,4942,3986,3544,74,0,sf,3,1,5,15,0.14285714285714285,0.3333333333333333
74,2020qcsh,2020qcsh_sf2m3,red,3996,5528,4955,138,149.5873932526923,136.54169987827248,145.66839067491412,133.50801657531366,136.62982020725022,134.00568669115566,132.71081762947202,130.97200338819687,138,64.48137788509328,42.111279071805754,61.42101609436844,42.014748346676214,63.145217624748355,57.377246271869566,60.084855834023514,57.280715546740126,37,22,80,65,21,4947,7605,2016,0,0,sf,3,2,6,26,0.14285714285714285,0.3333333333333333
75,2020qcsh,2020qcsh_f1m1,red,3360,3990,2626,143,126.53818432765404,123.16078135194931,140.26376087250242,137.6063910567866,109.43233998884071,107.91355739955624,123.15791653368909,122.35916710439342,37,-23.049208925038258,-13.380918526323171,-5.404629802411705,4.098374481472945,-23.71613998187837,-24.938493065701138,-6.07156085925179,-7.459200057905193,57,42,86,55,0,3996,5528,4955,106,-3,f,1,1,2,12,0.14285714285714285,0.5
76,2020qcsh,2020qcsh_f1m2,red,3360,3990,2626,180,126.53818432765404,123.16078135194931,140.26376087250242,137.6063910567866,109.43233998884071,107.91355739955624,123.15791653368909,122.35916710439342,77,-23.049208925038258,-13.380918526323171,-5.404629802411705,4.098374481472945,-23.71613998187837,-24.938493065701138,-6.07156085925179,-7.459200057905193,55,40,125,75,0,3996,5528,4955,103,0,f,2,1,2,12,0.14285714285714285,0.5
95,2020scmb,2020scmb_qf1m1,blue,5410,5130,3490,94,81.50437004721998,78.65202823460378,96.12853518718633,94.58554341333102,86.4545570946537,86.45171129645976,101.07872223462002,102.38522647518703,-122,-101.92688397442849,-124.74883240676895,-90.29013239139091,-105.89359242024894,-87.2152898347504,-101.40701652537473,-75.57853825171279,-82.55177653885475,27,12,64,50,3,4020,694,1758,216,0,qf,1,8,1,81,0.5,0.5
96,2020scmb,2020scmb_qf2m1,blue,1293,1708,3492,105,80.755861417864,90.7873976070299,93.99705406363228,101.00298316219832,69.11013699709153,76.69307802215538,82.35132964285982,86.90866357732388,-31,-40.91507500772033,-20.089223440379257,-24.3517254037681,-12.134189319509304,-51.26981404365307,-37.08575018148291,-34.706464439700795,-29.130716060612926,33,18,60,55,12,3653,4075,1539,136,0,qf,1,5,4,54,0.5,0.5
97,2020scmb,2020scmb_qf3m1,blue,4050,4533,744,137,124.38427792394714,121.40851319281754,123.12609975678465,121.11391100020846,123.12554630266769,120.87100445514346,121.86736813550517,120.57640226253436,-24,-45.9224428196344,-48.408132183217816,-32.9259999471452,-34.44433660793341,-55.001125570175674,-56.65739624339179,-42.00468269768662,-42.69360066810741,43,28,79,65,15,4451,3824,3489,161,0,qf,1,7,2,72,0.5,0.5
98,2020scmb,2020scmb_qf4m1,blue,343,6366,2183,129,123.78589134825289,111.7241545315857,112.5038569926667,105.91393049937942,111.60466518364025,102.85130001551505,100.32263082805395,97.04107598330877,-42,-11.056787103153496,-21.00617061100641,-23.98856449873884,-29.00990345807749,-3.9253816374288135,-11.199427617247139,-16.857159033014298,-19.20316046431833,53,38,58,30,18,108,2614,342,171,0,qf,1,6,3,63,0.5,0.5
99,2020scmb,2020scmb_qf1m2,blue,5410,5130,3490,109,81.50437004721998,78.65202823460378,96.12853518718633,94.58554341333102,86.4545570946537,86.45171129645976,101.07872223462002,102.38522647518703,-51,-101.92688397442849,-124.74883240676895,-90.29013239139091,-105.89359242024894,-87.2152898347504,-101.40701652537473,-75.57853825171279,-82.55177653885475,27,12,82,65,0,4020,694,1758,160,0,qf,2,8,1,81,0.5,0.5
100,2020scmb,2020scmb_qf2m2,blue,1293,1708,3492,87,80.755861417864,90.7873976070299,93.99705406363228,101.00298316219832,69.11013699709153,76.69307802215538,82.35132964285982,86.90866357732388,-58,-40.91507500772033,-20.089223440379257,-24.3517254037681,-12.134189319509304,-51.26981404365307,-37.08575018148291,-34.706464439700795,-29.130716060612926,29,14,55,55,3,3653,4075,1539,145,0,qf,2,5,4,54,0.5,0.5
101,2020scmb,2020scmb_qf3m2,blue,4050,4533,2815,95,108.63267929552765,105.49071848520097,106.53628667320976,104.26201039016796,108.08267113908006,105.70467011983737,105.9862785167622,104.47596202480436,-80,-61.674041448053885,-64.32592689083438,-49.515813030720096,-51.29623721797391,-70.93383734951131,-72.60284672758587,-58.775608932177605,-59.5731570547254,29,14,66,55,0,4451,3824,3489,175,0,qf,2,7,2,72,0.5,0.5
102,2020scmb,2020scmb_qf4m2,blue,343,6366,2183,142,123.78589134825289,111.7241545315857,112.5038569926667,105.91393049937942,111.60466518364025,102.85130001551505,100.32263082805395,97.04107598330877,-2,-11.056787103153496,-21.00617061100641,-23.98856449873884,-29.00990345807749,-3.9253816374288135,-11.199427617247139,-16.857159033014298,-19.20316046431833,39,24,103,55,0,108,2614,342,144,0,qf,2,6,3,63,0.5,0.5
103,2020scmb,2020scmb_sf1m1,blue,3653,4075,1539,164,121.67093642558433,110.87662104740916,118.34877946740038,113.13717248170762,116.97261760902191,111.40587331384891,113.65046065083793,113.66642474814745,-90,-61.76031759606414,-92.52423959396357,-68.06988811117687,-87.34196335187234,-62.915550558562586,-83.12096977157965,-69.22512107367528,-77.9386935294884,53,38,111,90,0,4020,694,1758,254,-15,sf,1,4,1,41,0.25,0.5
104,2020scmb,2020scmb_sf2m1,blue,108,2614,342,95,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,125.91596515212854,124.26800000330826,127.56570819212772,126.46150881817317,7,-35.46404229217515,-37.086320233443246,-19.559678212524318,-20.634413650684962,-34.571415590464,-35.60123126514466,-18.667051510813252,-19.149324682386265,61,46,34,10,0,4451,3824,3489,88,0,sf,1,3,2,32,0.14285714285714285,0.3333333333333333
105,2020scmb,2020scmb_sf1m2,blue,3653,4075,1539,153,121.67093642558433,110.87662104740916,118.34877946740038,113.13717248170762,116.97261760902191,111.40587331384891,113.65046065083793,113.66642474814745,-90,-61.76031759606414,-92.52423959396357,-68.06988811117687,-87.34196335187234,-62.915550558562586,-83.12096977157965,-69.22512107367528,-77.9386935294884,51,36,102,90,0,4020,694,1758,243,-15,sf,2,4,1,41,0.25,0.5
106,2020scmb,2020scmb_sf2m2,blue,108,2614,342,140,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,125.91596515212854,124.26800000330826,127.56570819212772,126.46150881817317,-19,-35.46404229217515,-37.086320233443246,-19.559678212524318,-20.634413650684962,-34.571415590464,-35.60123126514466,-18.667051510813252,-19.149324682386265,57,42,83,65,0,4451,3824,3489,159,-3,sf,2,3,2,32,0.14285714285714285,0.3333333333333333
107,2020scmb,2020scmb_sf2m3,blue,108,2614,342,145,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,125.91596515212854,124.26800000330826,127.56570819212772,126.46150881817317,11,-35.46404229217515,-37.086320233443246,-19.559678212524318,-20.634413650684962,-34.571415590464,-35.60123126514466,-18.667051510813252,-19.149324682386265,55,40,90,65,0,4451,3824,3489,134,0,sf,3,3,2,32,0.14285714285714285,0.3333333333333333
108,2020scmb,2020scmb_f1m1,blue,108,2614,342,161,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,116.78353968302879,117.28517392416485,118.43328272302797,119.47868273902976,-45,-48.588575570242085,-70.67053549878062,-49.926246087171705,-65.55530187612305,-62.209963091911064,-75.61712010649016,-63.5476336088406,-70.50188648383254,49,34,112,55,0,4020,694,1758,206,-15,f,1,3,1,31,0.14285714285714285,0.5
109,2020scmb,2020scmb_f1m2,blue,108,2614,342,159,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,116.78353968302879,117.28517392416485,118.43328272302797,119.47868273902976,-62,-48.588575570242085,-70.67053549878062,-49.926246087171705,-65.55530187612305,-62.209963091911064,-75.61712010649016,-63.5476336088406,-70.50188648383254,39,24,117,65,3,4020,694,1758,221,-15,f,2,3,1,31,0.14285714285714285,0.5
95,2020scmb,2020scmb_qf1m1,red,4020,694,1758,216,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,173.6698469294041,187.8587278218345,176.6572604863328,184.93700301404178,122,101.92688397442849,124.74883240676895,90.29013239139091,105.89359242024894,87.2152898347504,101.40701652537473,75.57853825171279,82.55177653885475,51,36,165,65,0,5410,5130,3490,94,-3,qf,1,1,8,18,0.16666666666666666,0.5
96,2020scmb,2020scmb_qf2m1,red,3653,4075,1539,136,121.67093642558433,110.87662104740916,118.34877946740038,113.13717248170762,120.3799510407446,113.77882820363828,117.05779408256062,116.0393796379368,31,40.91507500772033,20.089223440379257,24.3517254037681,12.134189319509304,51.26981404365307,37.08575018148291,34.706464439700795,29.130716060612926,53,38,83,65,0,1293,1708,3492,105,-12,qf,1,4,5,45,0.25,0.5
97,2020scmb,2020scmb_qf3m1,red,4451,3824,3489,161,170.30672074358154,169.81664537603535,156.05209970392985,155.55824760814187,178.12667187284336,177.52840069853525,163.8720508331918,163.27000293064177,24,45.9224428196344,48.408132183217816,32.9259999471452,34.44433660793341,55.001125570175674,56.65739624339179,42.00468269768662,42.69360066810741,41,26,120,90,0,4050,4533,744,137,-15,qf,1,2,7,27,0.2,0.5
98,2020scmb,2020scmb_qf4m1,red,108,2614,342,171,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,115.53004682106906,114.05072763276219,117.17978986106824,116.2442364476271,42,11.056787103153496,21.00617061100641,23.98856449873884,29.00990345807749,3.9253816374288135,11.199427617247139,16.857159033014298,19.20316046431833,51,36,120,70,0,343,6366,2183,129,-18,qf,1,3,6,36,0.14285714285714285,0.5
99,2020scmb,2020scmb_qf1m2,red,4020,694,1758,160,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,173.6698469294041,187.8587278218345,176.6572604863328,184.93700301404178,51,101.92688397442849,124.74883240676895,90.29013239139091,105.89359242024894,87.2152898347504,101.40701652537473,75.57853825171279,82.55177653885475,37,22,123,40,0,5410,5130,3490,109,0,qf,2,1,8,18,0.16666666666666666,0.5
100,2020scmb,2020scmb_qf2m2,red,3653,4075,1539,145,121.67093642558433,110.87662104740916,118.34877946740038,113.13717248170762,120.3799510407446,113.77882820363828,117.05779408256062,116.0393796379368,58,40.91507500772033,20.089223440379257,24.3517254037681,12.134189319509304,51.26981404365307,37.08575018148291,34.706464439700795,29.130716060612926,47,32,98,90,0,1293,1708,3492,87,-3,qf,2,4,5,45,0.25,0.5
101,2020scmb,2020scmb_qf3m2,red,4451,3824,3489,175,170.30672074358154,169.81664537603535,156.05209970392985,155.55824760814187,179.01650848859137,178.30751684742324,164.7618874489398,164.04911907952976,80,61.674041448053885,64.32592689083438,49.515813030720096,51.29623721797391,70.93383734951131,72.60284672758587,58.775608932177605,59.5731570547254,49,34,126,90,0,4050,4533,2815,95,0,qf,2,2,7,27,0.2,0.5
102,2020scmb,2020scmb_qf4m2,red,108,2614,342,144,134.84267845140639,132.7303251425921,136.49242149140554,134.9238339574569,115.53004682106906,114.05072763276219,117.17978986106824,116.2442364476271,2,11.056787103153496,21.00617061100641,23.98856449873884,29.00990345807749,3.9253816374288135,11.199427617247139,16.857159033014298,19.20316046431833,45,30,99,55,0,343,6366,2183,142,0,qf,2,3,6,36,0.14285714285714285,0.5
103,2020scmb,2020scmb_sf1m1,red,4020,694,1758,254,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,179.8881681675845,194.52684308542857,182.8755817245132,191.60511827763585,90,61.76031759606414,92.52423959396357,68.06988811117687,87.34196335187234,62.915550558562586,83.12096977157965,69.22512107367528,77.9386935294884,75,60,164,65,15,3653,4075,1539,164,0,sf,1,1,4,14,0.16666666666666666,0.5
104,2020scmb,2020scmb_sf2m1,red,4451,3824,3489,88,170.30672074358154,169.81664537603535,156.05209970392985,155.55824760814187,160.48738074259253,159.86923126845292,146.23275970294097,145.61083350055944,-7,35.46404229217515,37.086320233443246,19.559678212524318,20.634413650684962,34.571415590464,35.60123126514466,18.667051510813252,19.149324682386265,43,28,45,15,0,108,2614,342,95,0,sf,1,2,3,23,0.2,0.3333333333333333
105,2020scmb,2020scmb_sf1m2,red,4020,694,1758,243,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,179.8881681675845,194.52684308542857,182.8755817245132,191.60511827763585,90,61.76031759606414,92.52423959396357,68.06988811117687,87.34196335187234,62.915550558562586,83.12096977157965,69.22512107367528,77.9386935294884,77,62,151,65,15,3653,4075,1539,153,0,sf,2,1,4,14,0.16666666666666666,0.5
106,2020scmb,2020scmb_sf2m2,red,4451,3824,3489,159,170.30672074358154,169.81664537603535,156.05209970392985,155.55824760814187,160.48738074259253,159.86923126845292,146.23275970294097,145.61083350055944,19,35.46404229217515,37.086320233443246,19.559678212524318,20.634413650684962,34.571415590464,35.60123126514466,18.667051510813252,19.149324682386265,39,24,117,90,3,108,2614,342,140,0,sf,2,2,3,23,0.2,0.3333333333333333
107,2020scmb,2020scmb_sf2m3,red,4451,3824,3489,134,170.30672074358154,169.81664537603535,156.05209970392985,155.55824760814187,160.48738074259253,159.86923126845292,146.23275970294097,145.61083350055944,-11,35.46404229217515,37.086320233443246,19.559678212524318,20.634413650684962,34.571415590464,35.60123126514466,18.667051510813252,19.149324682386265,45,30,89,55,0,108,2614,342,145,0,sf,3,2,3,23,0.2,0.3333333333333333
108,2020scmb,2020scmb_f1m1,red,4020,694,1758,206,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,178.99350277493986,192.902294030655,181.98091633186857,189.9805692228623,45,48.588575570242085,70.67053549878062,49.926246087171705,65.55530187612305,62.209963091911064,75.61712010649016,63.5476336088406,70.50188648383254,61,46,130,65,15,108,2614,342,161,0,f,1,1,3,13,0.16666666666666666,0.5
109,2020scmb,2020scmb_f1m2,red,4020,694,1758,221,183.43125402164847,203.40086064137273,186.41866757857724,200.47913583357996,178.99350277493986,192.902294030655,181.98091633186857,189.9805692228623,62,48.588575570242085,70.67053549878062,49.926246087171705,65.55530187612305,62.209963091911064,75.61712010649016,63.5476336088406,70.50188648383254,77,62,129,65,15,108,2614,342,159,-3,f,2,1,3,13,0.16666666666666666,0.5
71,2020tuis,2020tuis_qf1m1,blue,7742,7672,7481,48,64.67395305984012,68.03720854559658,63.20328798653385,66.6719759615581,76.10732745270013,77.74301911564183,74.63666237939388,76.37778653160335,-52,-44.73699666734457,-33.95490054610619,-37.98014413308208,-26.435249554605278,-26.14872070303153,-23.353898427723152,-19.39186816876905,-15.834247436222256,26,16,22,10,0,8079,7292,5655,100,-15,qf,1,8,1,81,0.5,0.5
72,2020tuis,2020tuis_qf2m1,blue,2905,8261,7830,0,78.65667521024116,81.32587716694766,82.34339746885576,84.81704277803803,68.78010312107791,69.7267065877644,72.46682537969245,73.21787219885474,-59,-22.221919887670424,-1.639874942855073,-15.83150584072277,-0.6284852036958455,-19.370339099183,-14.343391208381277,-12.979925052235416,-13.332001469222135,43,28,18,5,0,6435,5993,6988,59,-3,qf,1,5,4,54,0.5,0.5
73,2020tuis,2020tuis_qf3m1,blue,8209,6417,6429,103,109.19365028353319,74.67907686662747,111.66891345768889,85.37311102835353,101.61749544187202,96.66333781584324,104.09275861602777,107.35737197756931,9,30.5681738014532,-11.173612763488123,40.87837742882195,7.590639799799831,7.9931885363883595,5.052128420233885,18.303392163757124,23.81638098352184,29,24,71,50,3,8070,6228,8220,94,-6,qf,1,7,2,72,0.3333333333333333,0.3333333333333333
74,2020tuis,2020tuis_qf4m1,blue,7035,8264,6838,58,52.43532255662058,68.91734319801877,76.19353126549521,89.52352552630899,45.11677875624357,47.413433488077885,68.87498746511822,68.01961581636812,-24,-24.69460974329573,-20.721066069430478,-5.7985532376418405,-1.274102258183376,-18.621790346685017,-19.678368045589465,0.2742661589688993,-0.23140423434233526,35,20,23,10,0,7576,6025,7575,82,0,qf,1,6,3,63,0.5,0.5
75,2020tuis,2020tuis_qf1m2,blue,7742,7672,7481,65,64.67395305984012,68.03720854559658,63.20328798653385,66.6719759615581,76.10732745270013,77.74301911564183,74.63666237939388,76.37778653160335,-38,-44.73699666734457,-33.95490054610619,-37.98014413308208,-26.435249554605278,-26.14872070303153,-23.353898427723152,-19.39186816876905,-15.834247436222256,27,22,38,30,0,8079,7292,5655,103,-15,qf,2,8,1,81,0.5,0.5
76,2020tuis,2020tuis_qf2m2,blue,2905,8261,7830,53,78.65667521024116,81.32587716694766,82.34339746885576,84.81704277803803,68.78010312107791,69.7267065877644,72.46682537969245,73.21787219885474,-26,-22.221919887670424,-1.639874942855073,-15.83150584072277,-0.6284852036958455,-19.370339099183,-14.343391208381277,-12.979925052235416,-13.332001469222135,35,20,18,15,0,6435,5993,6988,79,-18,qf,2,5,4,54,0.5,0.5
77,2020tuis,2020tuis_qf3m2,blue,8209,6417,6429,67,109.19365028353319,74.67907686662747,111.66891345768889,85.37311102835353,101.61749544187202,96.66333781584324,104.09275861602777,107.35737197756931,-10,30.5681738014532,-11.173612763488123,40.87837742882195,7.590639799799831,7.9931885363883595,5.052128420233885,18.303392163757124,23.81638098352184,30,20,37,25,0,8070,6228,8220,77,0,qf,2,7,2,72,0.3333333333333333,0.3333333333333333
78,2020tuis,2020tuis_qf4m2,blue,7035,8264,6838,91,52.43532255662058,68.91734319801877,76.19353126549521,89.52352552630899,45.11677875624357,47.413433488077885,68.87498746511822,68.01961581636812,-39,-24.69460974329573,-20.721066069430478,-5.7985532376418405,-1.274102258183376,-18.621790346685017,-19.678368045589465,0.2742661589688993,-0.23140423434233526,37,22,54,50,0,7576,6025,7575,130,0,qf,2,6,3,63,0.5,0.5
79,2020tuis,2020tuis_qf3m3,blue,8209,6417,6429,78,109.19365028353319,74.67907686662747,111.66891345768889,85.37311102835353,101.61749544187202,96.66333781584324,104.09275861602777,107.35737197756931,-42,30.5681738014532,-11.173612763488123,40.87837742882195,7.590639799799831,7.9931885363883595,5.052128420233885,18.303392163757124,23.81638098352184,36,26,42,40,0,8070,6228,8220,120,-15,qf,3,7,2,72,0.3333333333333333,0.3333333333333333
80,2020tuis,2020tuis_sf1m1,blue,6435,5993,6988,104,100.87859509791159,82.96575210980274,98.17490330957853,85.44552798173387,103.91782807927905,100.83990395771046,101.214136290946,103.31967982964166,-3,-8.532354629273101,-19.026356981900037,-3.0085288100374044,-7.661697534429507,7.614657892630305,4.93206819749274,13.138483711865987,16.296727644963326,35,20,69,65,0,8079,7292,5655,107,0,sf,1,4,1,41,0.25,0.5
81,2020tuis,2020tuis_sf2m1,blue,7576,6025,7575,95,77.1299322999163,89.63840926744925,81.99208450313705,90.79762778449236,117.33577274951185,120.92633221285982,122.19792495273258,122.08555072990292,-19,-1.495544182163684,3.7857196373336564,11.201548474270112,13.01515655593866,19.593018280898235,23.194856531177663,32.29011093733199,32.42429344978264,27,12,68,55,0,8070,6228,8220,114,0,sf,1,3,2,32,0.2,0.3333333333333333
82,2020tuis,2020tuis_sf1m2,blue,6435,5993,6988,87,100.87859509791159,82.96575210980274,98.17490330957853,85.44552798173387,103.91782807927905,100.83990395771046,101.214136290946,103.31967982964166,-13,-8.532354629273101,-19.026356981900037,-3.0085288100374044,-7.661697534429507,7.614657892630305,4.93206819749274,13.138483711865987,16.296727644963326,39,24,48,45,0,8079,7292,5655,100,0,sf,2,4,1,41,0.25,0.5
